wallet_address,hybrid_score
0x66215d23b8a247c80c2d1b7bef4befc2ab384bce,72.61795401551382
0xe2dcc6b25c17238c63a0faaa992fe949dc5d9e9e,72.57875881491199
0xcfe638ac45cc776cda727b3d388bc7bf0219523f,72.54917319617851
0x76e004cde65cb496387e9d7ff0b7150812d877a2,72.5289381502005
0xd7cd6143f331ab7688c0e4ab41f663c3c0358b27,72.51228738670609
0xf1394140fe0982e40fa9a9846e7c5b0842cece56,72.48136310890413
0x56c935cac3d870b385724cae5eb8eea1505c777f,72.35044684382213
0x99a70bbde9d02d1855a0148b95962ba037f133ac,72.30574432213763
0x7e07df4494d448171991604cca6ff9f4fa187178,72.27743937002936
0x029d68ff4b05fc4102d8caa77e28c585a32cdd16,72.22498937493884
0x8ea7777724b5e74d7904a2ffc3a3dd1d0ab04fc4,72.20399029835372
0x4b3a7af8c712d2bd0068f012a9426d2dc1073d2c,72.19047432453894
0x24a8c6a987c8249bf507dd7638bd832b11a5b65c,72.18339753693692
0x0db5faedf553fe294e1ebccfba24317f672b234d,72.05109159386532
0x98390dc74aa2195174d937c92ec69bdf7e74bb6c,72.0327621595033
0x5a9c80f8af323177a03037674157d4120cc1f28b,71.97825256291321
0x8e5f314bef229024e317a2cbff843b56f87fb7d0,71.9763261974336
0x4d5c8e9f3cedd850f5bd017fef11a8f78c955c07,71.85570347365592
0x19f45ea63b9d9b864ae2eee603e7b106df875754,71.8164739685312
0x66baa8528eb116fd928cc12a7f428fce202e2b09,71.80296917429894
0xea398010f27e03b33cb022d076a41978561e845d,71.71818561168647
0x911809517285207390bcba7a73c717cdd6138bc0,71.71555223929587
0x178662db0ea4aa03f3fef01b869627529ae2fa32,71.67581534121193
0xf16d75faa453755891196fdc08819bc5527d5806,71.66796735951793
0xe34499e72176bc4ef70f32506380d9242e11a6e2,71.57356800792482
0xcc896ace93c88746ec7dd09e1fc54ffe27fe66cd,71.56241752880734
0x8877bcb2223682048badd5b09b7ee5a8fa2f3424,71.51441451335793
0x92be89852867b06d8f77e110d95e7e5dad2f5359,71.47303354580075
0xc608abab7762e4b14b5693d8aeb4e848551a0c9b,71.46571453294598
0x60c514df3dd8bda1d67ca0f6e2d9184f4aefb279,71.45376367320696
0x0372c7bfbb5b38699d954faee540d6b90cafc877,71.45042554566365
0x5f16e88a1075b6ce24b90ad8315f75772704a40b,71.4216943432171
0x6060ea8c8475d22450a09824bf53795ad08a61c5,71.36100229066815
0xcd47c8194c0ea6b938327cb82b4f5b9aa0941c61,71.24537794617625
0x23d9ca8328b8630c08f72501bf3950462f3f5456,71.1325321264309
0x41b96e9c6758d12a7a1f67952466b2e104532604,71.03508393624801
0xbba03ac718c1e7951c3e21bb7b8160fa0c130651,70.96850017717665
0x4adfc40e1da6d62d93ff2d650be536c969af550e,70.93521238833219
0xa1ed93bf44ba35f1e8ebfb4d104a0e109337a5aa,70.92615640404141
0xd593193c672f5a8f999c0f3c8f2f46521fe84691,70.9071035170364
0x8526b4b58dbe41529237e623ab5867cfb50b7ccf,70.86994232701267
0x8576ca154ee0a593dbab81b9684634a572799f98,70.83893687210576
0x32a4edb6edf93286fdfd6ea485d02d6a7baf4c1b,70.80073190784863
0x520ef574f275bb54bac66781834a3ee20e9b6e3c,70.682489847222
0x9d14f0096d3a7b5090b0e08860834684d48b021d,70.62516446615045
0xbeaca5032834a805bd822c3c109fa8f3513f5eaa,70.54785714516136
0x1f35415acc8cc68108face8b5d607293bad6315e,70.54330256591344
0x98d29f6b55b59cef1d6c4c9f9b065302989d23d1,70.52824714604269
0xc2591ca855f201ffe773a3d9223031940ed04af3,70.50738125265246
0x43860346fcc6e32d26329ca4cb20ffae54c803d1,70.50359247550693
0x3b69a28e73eebdcc708448d211a2cc39f30c2e78,70.49738098833204
0x8233b9df7afc7057dd3f670b81f394ff21bbbd08,70.46812910095213
0x3660581fd4bce34ae6d9d29f619e9561564f20ea,70.42535121742242
0xcca5b555ecb991acda36a73f4f2a0e89bb68999c,70.37266060158426
0xacec78653275b9a220ed2ec7714d52d633d10a16,70.27375711870617
0xbb6d1a9ca8e7f56a385c0808e68627d93193dcdc,70.26725207141607
0xfff801e0bf28c9582420eeec66830c69c5670159,70.2515759638788
0x260f2c7873d0bb7646e9a73fdedefe15a3b9405c,70.23920154467027
0xeb97d37bb6cd268ddb25e67cfbb9b3f7468db46c,70.19770127123621
0xc18926cb21791bfbc2c8b5b80fdfe68a6757d819,70.12159091638227
0xe80d953d0b4f2931549473e803c95f559b6ea58e,70.0621925068628
0xd894c048c27469ee7a573327382be9f4ce54414d,70.00766243728211
0x23732c68e444c09fca1c139d9e90a58217560224,69.97593015354462
0x77eb9812a8d380f63478211e011ee289d19931bd,69.89138957171997
0xe586c8ccb29944f458104c7acbe4ca48122da895,69.88451349052264
0x91351a04b3365808518d22db2884d3c288a4bbd1,69.88440353895902
0x535574b576dc7057efda800056a257801e33632c,69.87357135847775
0xf17871042913d86d93d3ad7c5c5ccc5bd60cb5ac,69.86115991264194
0xc28e23e7d7d6cc0c9c6f08146c71e7d168cae45a,69.85780379151558
0xfeb79a4e213906571c20b6d6a1a3dc45d8355c1d,69.83992792147083
0x37963907072ca1db9fa5b207f323a69f0f454fa7,69.81947484644846
0x34456a0a60af4afd40b20430e19bae1f3338504f,69.79292349071355
0x3cc228f907bc37cbfdc1e415d2129d68aa3c4864,69.7484710304909
0x1e105686de9d256eb107e1c25114088076199bde,69.67571963788617
0x7909c2883db0f3a7c2e36c19db241aa238a8be7a,69.6346538663965
0xe264d4f4169ec460c86019b94e390d3957135b6b,69.62106426131956
0x549750e6b5b40e627365bdcf7f7780dbfde113a4,69.61950697400617
0x64b3122c293e301f9f1dfda823bdc6395d924129,69.61677169386797
0x0974483eb297472e469bf61ca7d936e859e90f74,69.61176372256463
0x5d6f8cda086a0837cdaf10e941f3d1d5e3e5531a,69.60278393824456
0x285d23ea20ab8138e63889669b091704a1787278,69.48998549777801
0x6ea1eadb60d3c33113862035cf99fdc3854ca85e,69.47549559991828
0x1699bcca0cb5ee41049d5e3cbff75c31bc0f15cb,69.46950096526861
0x0b9b7a99308064bf1238dff693237429844fa623,69.44211479130675
0x750d0162291a09397fcd46c75355a531c83ba26e,69.4420417404457
0x7077c42d295a5d6c6f120ffa3c371ffaf0a0b79a,69.3324910702537
0xf8e562f4f30c5dda0978857067d6585265da3437,69.3222494506278
0x3b38df411221126688b7ca4cd3b5c08144e558e5,69.2982656435326
0x7bbfef4689f03f632ca46382c0cefae4e8ce7bf0,69.26102536224626
0xb32a3c94556cf525e8ca749515762fd04d9525a3,69.19687024745842
0x18456bfb605e238af478e4af64bf5a2b5304a31e,69.10719552421573
0xb587e5af7d7131d5c0de77efda2979951dd6889c,69.10137974063136
0xfed42cf9afb5ac6ae4d5d2554d28e4116b8c1db4,69.09440016041897
0xd3609aee138dec27fb63395dc58b5f0c7ab701f2,69.09007249124716
0x4a7bd2969415426e7a08527ba262b8e8ac387003,69.07457662452659
0xaf7f2ee8a6ddeb1e4b0fbdc8b0ed294e0a8bf1ec,69.05148733399741
0x87363ff605598806db84d53e0857f6b43e504d1c,68.96080355779188
0x76df523a0b0ad72db265a893b0bead827697955a,68.95065804940882
0xdf63be2e473ba04c26b1609e51d08cf0d78e0913,68.93647466339307
0x0215c1aa89283d755c6a79d99153b907dcfa73a4,68.9229879220915
0xed68be0e6c90ddbcab9b037afb93c4b9335a9b3d,68.92079993432134
0x8662f71896d5770e2991a2e6fc1836c5c5ba3a67,68.92041567810065
0x35e86d472d1a2e37b9dbaab9677230605c6624b0,68.91574817885623
0x99cd4625a58c27df7616fd4e5caba5803a875cfd,68.91415269283402
0xe25b6d71bab6d363de5a5d20fbfd6e507760d3d0,68.89788936114056
0xb0dc796dd37e369121a092e8fd88f09a10a82cd0,68.81053252594272
0xc995efb947a111a136f12585c5fa49a251b379d1,68.80787973954759
0xe1b0e71dfbf82eb2521ed94508e9b0b6eed6a634,68.7944662383847
0xc64737eae97ae7cfd95b40ff690f50d01b92ed6d,68.76025822060467
0xbabe31056c0fe1b704d811b2405f6e9f5ae5e59d,68.74525574364884
0xc4ffed5198aba912b1f9b6890779702c78062c44,68.72954124978247
0x46a0b4fa58141aba23185e79f7047a7dfd0ff100,68.72688945956249
0x124e1fafcadc2c017a17b4bbbbfff3867b7dee35,68.66793529361813
0x0808898d835d51d720e384e8a856a2c671e78f21,68.64940210770581
0x3a6d6e5e4b8c3e9bac29ed12c4243377e64f9b4a,68.63313363667197
0x6a29b1cdcacca805ae635f7d01db74b5be58d663,68.63249802188858
0x4f5c0754c5f90e722d78964644bd29687b87c584,68.61853115908863
0x8c1b091ab7dc0c08117b8be040d57d78fac8237d,68.6154172544522
0x82393d1ba28d5ce715b18cbe16b882d5980b5288,68.60481195545094
0x522b8a809836a42374b6b34772767cb62fd1e272,68.58642922780533
0xd7a5d688b07a997fdee9896289f9d7d0f02c1f74,68.47790753276445
0x280ab19aa0919d9eaca064dc949081defb0d2034,68.47559221568757
0x17d0cc96e6538b52f16c3ed03a2d3e6dd91bc50e,68.47401295950891
0xa486f09bfcf38735a9572958aa164692286652fd,68.36784431875631
0x879c2ee5adc372d0542d65d80ebfe647ac1a5f10,68.35839245299738
0x30caf91380d5911d417f5dada36f145897bc7f72,68.28473314982324
0xa87259f8e14364953d91f8541a7ba0b32e5e7008,68.28005150825464
0x5cb7290485dacee87e884dd751c4a3950fe41457,68.2413736688735
0x856b762d46274ef1d696103e5fb2af2afee91ecb,68.238132853059
0xec3281124d4c2fca8a88e3076c1e7749cfecb7f2,68.2221447864851
0x06d57af6792edf066046aaf958d92ae5558e0e56,68.22088896424135
0x4b2acb5a7fcfee322ce3cd8344ea466954fde7db,68.21561340161526
0xbddf6cf9c825b319aef8fa3e6f8c7afbb4aaad22,68.16362876412217
0xf5fb8fa41f90df3ed2b3caeaaee64d5da26b68e2,68.11669444555699
0x964ad9e178184fc3865976dc7d3cad8eb1b373e3,68.11586446118726
0x5040baebb06a7699867574db0945f9c629b8b2be,68.09397543937956
0x003c52a71c887461087154eccced08cb1c5384a5,68.08335780688056
0x6169f1dc3375a38f9181651fecb26549a4498807,68.07737037095275
0xe1c8917a4f45d50c6a66cd82a3f37f1a7d798746,68.03492696024338
0xf5c7231632aa9b344093d82deb864fa1c00b8bde,68.0276902534876
0xf3f65a1862e8f4cf1b3f7b418ac45ef3084bd95c,68.02586075010402
0x2d29da8a41acea411189ae98ed73c9503e0dd4c2,67.96426450118372
0xc87968a7f12cbddb2a7f0a6df27b619cc5032859,67.96177355423737
0xa16946a605ddb755d3a5774b6124f97fed1bd1e3,67.94909435773079
0x0365901b575f4e62e1d4b573ec8165251ac2cbdb,67.92153356415488
0x009b6817807c332b9445f5c9cf2ac94631fe876e,67.8449904950568
0x1c14b84d365a821a5386ba82b69231736743fad9,67.81966279859643
0xa03143e4cb76e40a19885c5c6cf2964417acc394,67.81159529149849
0x00000000b1786c9698c160d78232c78d6f6474fe,67.80257464447246
0x68995e1d2830c8d3c5c5434eecdf286589dbedd9,67.80212415441544
0xc55206f5063500725876c79c6bd14872a822627f,67.79120390923168
0x8da5731881cb2cc502cf9e7e8e1a93a71907776f,67.78537235855946
0x6f45f069c49cfa308520482816700b21115be7a0,67.73769716891522
0x131b279aa732440f050f739f03e93d303688fd96,67.68122217515275
0x9e46ffd82439c6c6017541bd4ae9986b64eab5a2,67.65145212174554
0x5725e5a918eedc6f750ffac876230a09fdfabdd4,67.62321656987592
0x1303b9d1d5fdfb7d822c7e285de118280a4a17e3,67.61050208377932
0xc95be28595eb64485dac63ad14f15e41c94ee468,67.60458585315126
0xe8ee42b6f1673c5546905d177d57864720a74792,67.60304586790213
0x1c7c13756d70a3150caaddf10861eb11634d2731,67.59542324634623
0x1fcfd25b25ccead63665cf867f4f7cba3e75de64,67.5858013819902
0x3c87b4c34abdb615bd405458982e1a2076d24111,67.58234688213192
0xfdfbb7bb1a8c9170729e4da73c73bda3e85469a7,67.57750013059203
0xd6449ac214275493a8205e58107b1ee19353840e,67.55432317662903
0x2b19fde5d7377b48be50a5d0a78398a496e8b15c,67.50259418883039
0x1f5b671c77137e95026e71cbff71d7a6dbf72b63,67.43518240710125
0xebe8e5d92957c947bdcf9970fdb9898632fdca80,67.42699955480401
0x9c14b155d57962c26e66bd7fd9794cae483c6555,67.40939945620977
0xb5d70109847cbc4aef541f4ad19c741f8b3dbe1e,67.40486774057199
0xac2c932f8c2df20d7bc39fd97db7397eceb9cdb5,67.37701922713653
0x3a42a8819ba3b31ef391ae4b8eb77cf8273fe764,67.31103717523561
0x4654f56a64301b9b582f843f97332d96ead11ff8,67.24942868172585
0x992cdb5ce8803aa88a7b9345cdfb7c8ab3456d5f,67.2445084431514
0xe52b596cf340bd83d5171f666e97860abf871eec,67.24039848083183
0x9b770e4300084059fafbca51adf7a3177d30723c,67.2341454932541
0x565dcdcfe95b344d4fce2c649bc292625e5c20f9,67.20869808344749
0xe5998869c7ec6b901bc99eb4ea7c38fa5020f4e6,67.15908177077849
0x981c549a74dc36bd82fed9097bc19404e8db14f3,67.15726744327301
0xa218a8346454c982912cf6d14c714663c2d510d8,67.12790901198059
0xbf5b9bd197e9dbf3f2ce58e5b1c35b1bf383b5cc,67.11769835969596
0x98ba97483c3bc8d5f1ee4e961a55fe372c19f08a,67.09048149294182
0x6f3deba69e2083020da61c38387636231bcb012d,67.07475190231514
0x029720a9b3ce72f3e1d9c79257e1f19afe20b6c9,67.04076259352924
0xe46ef6511465e07573e83f98a4d6a9bda544c3ce,67.02224310872732
0x05ca63f5faa9d9a05aed565ae4d409d78b4792f1,66.98813863520512
0x10aa95a9a64b4a72af7f26ea92c737d99d0d5da8,66.96735348335389
0x0f3c2476fbf0ed09dff00ea7f4ef252dcc72e6f1,66.94990587536314
0x26b46c62a7ef0a545b8ce0f6f972da9394661bc9,66.94051968658002
0xc33d98e88682c883fe32b8f6620660692092d39f,66.92487874325289
0x4a05b10f49cabfec5c8d41b804fc6a7303efe02d,66.91664969891504
0xcd813bc6cc37214897d5bc60417abcf6901afa49,66.9096536679892
0x9d204c1988afeec88aca81c6af6d74833189e392,66.89448365246224
0x17d25a67781122e89bcaeba36a5c72a4aa809e4e,66.88492542319416
0x32802f989b4348a51dd0e61d23b78be1a0543469,66.82834217108663
0xd8a62ad8a7efa8a3267932d2e478c026566fbe34,66.8166607792291
0x7c4fe4a814d2915b792c9e1cd41b9176e8b79dc1,66.76842056882522
0xcd2af06081e11fde7e0fa1dfeb77e4d9fbeb7948,66.74982970421942
0x301951f9bd3e21e404dd2a99a225aa38e0947ba1,66.7490870027408
0x35fe24e9a15ff454de3bf05b1deaa830ec019eda,66.71602827504691
0x564cbde1252fd0bdc145062f7ea2ac976704b5f3,66.70503745922235
0x5211c6a1a55605e6e7a40ac75d85d11aa78875f4,66.67937843046761
0xb579d4f1546d51980499aa96a2e411be3e449197,66.66749372531548
0x8c606e6722bada4ee78147bb47acfff79f10eb50,66.64939854575687
0xbf7faf866f2a4a003216fa224fe75bd2737d86ff,66.6457519329041
0x285306442cd985cab2c30515cfdab106fca7bc44,66.61494697324143
0x6954644f7dae221ddb66eb59793ce5b6c0e2eec4,66.60137467792853
0xaef23ca0ebdfa98c036e724df028572bf89251e9,66.5986957780076
0x5dafafbd7acd662c909a9601120cf1d9f277e8ae,66.59366328727182
0x892b627053d23e7d65ea818b2d5018f526b90ae6,66.58620632244313
0x125f01528c157d362c3f42f2d817aec504c7e065,66.54353914725431
0xab8791b0ae982187b4fb4ae4612bd4c29ec6c110,66.53387599899152
0xe07e487d5a5e1098bbb4d259dac5ef83ae273f4e,66.52680233094584
0x7d8e6cfb1b8709139631cac4cc458f63611ffdf8,66.49967945378286
0x10f02f04d44497d3fb4a7197bdd9198098a63257,66.49800634974778
0xf43d5bdfbc71faf780af70e72631afe9d0dadcaf,66.49117637498252
0x95655aae7f5079ac99d640f5b3633156b41e7108,66.47702912491633
0xafd76547db46ba920b25f5d1a523897d401a130a,66.47448636396511
0x838b07f4304795cb5f9aa85dacf194765b3e469a,66.47099088407029
0x972723ab7c0121f8182b5f19a0015959fa776794,66.43281473917574
0x72c47b66738c20eec96c7184e881c035f29b3da6,66.4149528457332
0x9fb92708bf98d780b4dbe01f7da2456ba5a605ec,66.4099627883922
0xfde817c7a0770f42fb80b93dd7a538291c871765,66.39998584977212
0x1bb3e197a4aed56d65e7f837814687750615ba55,66.38003119004988
0x794dec90a3b9e399aad7839fa39c17a521977cdf,66.36698932570938
0x5a92bc71ff2cee03202db6b625cb074d588344bb,66.36421484293058
0x2cdaedb560b5b1ade8804f891c0e0e083209758e,66.35185646547828
0xae3c67b8aa12e458f2b4eafc0e9209710582c9d3,66.34802273940625
0x986a303e7c685440cb3d9f8041e619a18dc5461e,66.34173346731565
0xdcc896d48b17ecc88a9011057294eb0905bcb240,66.33632573950898
0xaa95db6b03738794b6478ccd08626ca5335f4517,66.30007424086028
0x1125917201ed36700f86c3cecec8c5dafae280d1,66.1662868865795
0x65b0bf8ee4947edd2a500d74e50a3d757dc79de0,66.1635493849798
0x641c0b2a037f81ce0414a830f479ac841e67d8b6,66.15933403316852
0x445c55b9a5338c45eea6f4cc9c1840883729a878,66.13921265758893
0x00e36307236118b7d5ff9e1fa3a2506fd5257b8a,66.09851765620387
0x85ab9229680699e53ef0dd2aef8d5342737c3a45,66.06618158609278
0xbbd6d2181d9ebcd98421cd336ace3db6984f4cdb,66.0552241348963
0x4f42bc7a649e136d5fa6966a4587ccf17306f980,66.0406882629953
0x3550aabed267d01c8a50f3649e3ef40374325b49,66.02549428392899
0xac6839669f1511c3a60020e42f2566d2eff0aed1,66.01733202598768
0x15fda64fcdbca27a60aa8c6ca882aa3e1de4ea41,65.99221890420885
0x64a8070811567783cf820225a11e5bba213322e9,65.9866576515892
0x6a84c6bff095d29d9618ea0b3fa6bacb37e640e6,65.96819911569219
0xf86a1a7b2e483bd79d135fb7728593ab95364a4d,65.94632379942573
0x39610340570b25e3fa140c796b89b64a13f19648,65.87742450510224
0xe826cf83f03732ea35eaf4cd9627d57529feca4b,65.87543730208938
0x0693dbf1800f64b7343c40c3d7e64223319e6d57,65.86583337733597
0x7fd6558b81ae5e2153f0ec30bbe5d22268f17e7b,65.84928208657088
0xcffb1a7b1560cf72d6f86eb3fc7252be6ff1e020,65.84827804479345
0x2ac4aed3a8295b967583a131f6214297f1ea531e,65.84585248089452
0xe18999d3f7e1a84e35bf9c15699b79e46eb44704,65.81851968282149
0x6a0c50788e462f322959a2458687096994d66316,65.81746162265546
0xf3ae4bb5691b9d45461cdcdd4becb0c9986a3237,65.80788195090713
0x650a4c05028d0cd1694f1ddd4c8b8c0b2a92e410,65.80261275826554
0x540467e4d66cea16598240ba82215f459c9b988a,65.79050221534382
0x33512591c26caa57040747a4524a5937876a7f76,65.78008273974984
0xd7bda9d89e4a518f376442393086b9798b3ac743,65.77755947781311
0x13dc08f5ddbcbfdf6ebc04c909c3052a2aa7a111,65.75059118772656
0xffa7370a03c2a91f5b1847a90750489d05f52fa9,65.69802555732801
0x6f968f62c8e627d5176371d75840d7ab5f04657f,65.64270434110205
0xd38849fa99901d9c949e2508b104350131fb11bb,65.62693198025153
0x0b3c69cd19831da372f682ca593668ce73afa537,65.62574901999761
0xdd7c40ad9dd3ba5708e3cc6deb90fcfc37933e09,65.624618935965
0xdc0938acd66f29a27c21aeac2f222ad0edcbc320,65.62020252737159
0xa8bf16be6829d8eb167b62e11517cd01623d7ec6,65.6037866632164
0xc57f71d926d86a2d8e36829126e2aa3db6784212,65.55532570032535
0x076dc71fe4adebbdeddc1eae9492d63e19395017,65.5336763001844
0x9a7f8374f79b01a49393b4d0f1280b64807757b1,65.51519791813746
0xcc79da4558487033f9ad7db928377fa747e93309,65.5007792008867
0xb6277cb5a2abd2b296c1d7f61a8f24c2d4942f9f,65.4585935305831
0x869a032b284481f4ad359ac75cd017eddee5c23c,65.43467383429262
0x19ee7696d2a71548a7f1fc9cef644460d7e73297,65.4257934098462
0xc4126a64c546677146ffb3f3d5a6f6d5a2f94df1,65.41048240113199
0x4becca336d9d7ab7aabddabc7985b26d683f15ea,65.40691830666461
0x926ae30cd32d5856529c13378a9ecc404904993d,65.36085544306908
0x7686c25eb06ecfcd5f30246e1ad118d57dc7f4fc,65.35481879264712
0xc64de5e0f97c21606e1f31426eb5c98ab729c08e,65.28833654330424
0x6f09ef3d1ece52e9c26e1ee2b004a93c7107ab0c,65.28335144805419
0x38f2cdd0ea4b38dbed40a36530313a5d89638858,65.23664780607311
0x958f5159b62a864419ee492008061fdef2e1f8d0,65.22313951112663
0x4ae2d8f46f73f246be7851b53d9bdaf0d836913e,65.2086856852066
0x361622264aed52ff036ff8314adff6657c4153e8,65.2071442528258
0xee2826453a4fd5afeb7ceffeef3ffa2320081268,65.20622676297887
0x1955c2b76b1cf245795950e75eb176080879da50,65.20416287288202
0xbfb7a43169b206e34d582f86c34e80347d170e2e,65.20359481700848
0xb435871b0959561226b4d903b1abf79528177e81,65.15934835151623
0x09f99809df6c952382d8d644154bb36974ab9504,65.14755871003409
0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,65.1446274990756
0xaaf4d001080b511df8ad90090c435ac1affc5a1a,65.12863710576136
0x1067eca4d06c0975ff56a7ccf3cce59d18f589b2,65.12275862116874
0xd6241e2a83044095ab2736528071dab88c0ccd77,65.1028050148015
0x49e325b1d06b6df1eb3a4fefd772f9ea58a3dda1,65.09383678039478
0xb5f17fbccaec1b6d429dd55a1b5fd38479e70df5,65.08930628284963
0x0636ec63b678f244ad2762fdfec0a0370677424b,65.08024610295362
0x1a6db538813dbfa63e1f19f8804447187b7d401d,65.07586363146811
0x3979f8fd1176e266c0b8497ec74cbeab82949a7d,65.07585681736262
0x8ddd5bdefdbd78ad3b056efbda882cd1ce3ac03e,65.07019792241286
0x8cf69450429a17c01605ffce8c0218938a4fbc37,65.06729563787229
0x471e90fb91ec699067009f2581313944600c2e46,65.05172911750645
0x5c54f504e63a5b1353125bf787252bfd58401bf8,65.04668406479348
0x5e32f33e261a90ff9fe94230387118945599268c,65.03105385566516
0xcb7a8524cea0f54b4588d00757006aef0e6b2333,65.00823228308909
0x1c00c1410d83ebe9825fc498399a671b6d1dcc7f,64.99005338764393
0xf859a1ad94bcf445a406b892ef0d3082f4174088,64.9803684262038
0xbf708ce00c8825ae23ce0d712cebdb7621d670cb,64.96159439909843
0xc2d0aa52890fac841c258433a0a260d29d2a98ad,64.928631613071
0x4bb6d52a4420492c5d90f22fa92ff80ab481d961,64.92638380198133
0xc6d1cbd356faa71447a86c2faa68e6456907e816,64.92584840761495
0x7fd6e06f6ec7d1003e8c7c86bd527c9b00658359,64.88713324296631
0x9c9550871c8d714e90ee03e610b21f156381bdf1,64.87803579385437
0x71a8d301014c1e4fb3fc4b281a5eb5b6042fdff4,64.87401061699848
0x35d3da57064d2f5ec5f0824caaa839a43026bd41,64.83138490257201
0xc243e3aba71b76c1ea70e24c0295566119fd9131,64.82015738962076
0x479c4a69b481449c4b92694eb32758cfc920735a,64.79874246620199
0x6c8a3edf2bae56fe85ee46ee108adf99b49e9288,64.7849382823581
0x2ef0fa1afc0ed0e9d4f01d3d8eb6930fbdd1c4d2,64.77156727791636
0x4ec7cdf61405758f5ced5e454c0b4b0f4f043df0,64.75849549456947
0x9aaaa02c5665fc388b87334125712f0ee2d7b075,64.74617384256337
